mode,stage,run_id,block,scope,formula,rows,maximum_normalized,raw_residual,tolerance,unit,all_pass
penalty,aggregate-author_event1,r7-recovery-0b910b21-ae9a-4c84-b37a-e52f2309b1f5,model,adopted,virtual-node,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-11,128,3.186029800247475e-11,8.881784197001252e-16,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-19,704,2.7081253302103536e-10,7.549516567451064e-15,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-20,704,3.982537250309343e-11,1.1102230246251565e-15,2.7877279102384292e-5,Mvar,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-22,704,0.0,0.0,1.0e-6,pu,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-24:25-P_line,752,2.2302208601732323e-10,6.217248937900877e-15,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-24:25-Q_line,752,2.3696096639340594e-10,6.6058269965196814e-15,2.7877279102384292e-5,Mvar,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-3/9,128,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-4/57,32,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-5/58,32,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-51-P,16,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-51-Q,16,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-54,704,1.553189527620644e-10,4.3298697960381105e-15,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-55,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-63,1,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-72,592,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-74,592,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-8/56/60,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-83,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,6-84,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R7-C1-load,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R7-C1-source,608,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R7-R1,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R7-R4,608,2.832459652802222e-11,1.7763568394002505e-15,6.271428571428571e-5,kg/s,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RE1-closed-component,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RE1-energized,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RE1-integer-energized,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RE1-integer-live,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RE1-live,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RE1-live-product,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RE2-live-root,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RE2-root-available,704,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RE3,752,1.650806227826429e-9,1.650806227826429e-15,1.0e-6,pu,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RE4-commitment,32,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RE4-device-P,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RE4-device-Q,128,0.0,0.0,2.7877279102384292e-5,Mvar,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RE4-served,704,1.553189527620644e-10,4.3298697960381105e-15,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RL1-critical,704,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RL1-ordinary,704,1.553189527620644e-10,4.3298697960381105e-15,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RL1-split,704,3.9825372503093435e-12,1.1102230246251565e-16,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RL2,1,1.662912320840995e-10,1.7763568394002505e-15,1.0682203848858865e-5,MWh,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RW1-off,36,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RW1-on,36,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,R9-RW1-state,36,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,binary-a_off,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,binary-a_on,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,binary-beta,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,binary-z,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,forest-edges,1,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,forest-independent,1,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,inactive-charge,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,inactive-discharge,128,0.0,0.0,2.7877279102384292e-5,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,inactive-energy,136,0.0,0.0,1.1278250000000002e-5,MWh,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,integer-a_off,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,integer-a_on,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,integer-beta,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,integer-z,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,load-port,608,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,off-action,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,on-action,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,one-root-per-component,2,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,root-eligible,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,root-supply,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,source-port,608,0.0,0.0,6.271428571428571e-5,kg/s,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,virtual-arc,47,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,shared,adopted,virtual-node,44,0.0,0.0,1.0e-6,1,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,thermal,adopted,R7-T-bound,14464,0.0,0.0,0.0001,K,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,thermal,adopted,R7-T-control,2432,3.150257832373882e-8,3.1502578323738817e-14,1.0e-6,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,thermal,adopted,R7-T-idle-load,128,0.0,0.0,0.0001,K,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,thermal,adopted,R7-T-idle-source,2304,0.0,0.0,0.0001,K,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,thermal,adopted,R7-T-mass,2432,1.7763568394002505e-9,1.7763568394002505e-15,1.0e-6,kg/s,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,thermal,adopted,R7-T-port-load,2304,0.0,0.0,0.0001,K,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,thermal,adopted,R7-T-port-source,128,0.0,0.0,0.0001,K,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,thermal,adopted,R7-T1-transport,4736,5.2864379540551454e-8,5.286437954055145e-12,0.0001,K,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,thermal,adopted,R7-T2-load,2432,1.4779844015322396e-8,1.4779844015322396e-14,1.0e-6,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,thermal,adopted,R7-T2-source,2432,6.67021993194794e-7,6.67021993194794e-13,1.0e-6,MW,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,thermal,adopted,R7-T3-mix,4864,5.2864379540551454e-8,5.286437954055145e-12,0.0001,K,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,thermal,adopted,R7-T4-inventory,4810,6.945555242054979e-7,4.340972026284362e-14,6.25e-8,MWh,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,thermal,adopted,R7-T4-pipe-energy,4736,8.163608677946854e-9,5.102255423716784e-16,6.25e-8,MWh,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,thermal,adopted,R7-T4-pipe-mass,4736,1.616879469818539e-8,1.616879469818539e-14,1.0e-6,kg/s,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,thermal,adopted,R7-T4-spatial,55796,0.0,0.0,0.0001,K,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,thermal,adopted,R7-T4-total,64,3.601008380371695e-7,2.2506302377323095e-14,6.25e-8,MWh,true
penalty,detailed-author_event1,r7-transport-758042c4-835f-4c76-9aca-9c50ccea4aec,thermal,adopted,objective,1,1.8474111129762605e-7,1.1546319456101628e-14,6.25e-8,MWh,true
