run_id,trial,update,accepted,physical_pass,equation,scope,entity,t,residual,unit,tolerance,pass
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-7,model,5,11,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-3:8,model,5,12,2.1229572725582226e-17,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-7,model,5,12,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-3:8,model,5,13,2.0525935799482747e-17,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-7,model,5,13,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-3:8,model,5,14,1.740896415839976e-17,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-7,model,5,14,0.0,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-9,model,1,1,3.0531133177191805e-16,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-10,model,1,1,0.0,Mvar,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-13,model,1,1,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,R2-root-voltage,model,1,1,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-9,model,1,2,5.4962189178142315e-16,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-10,model,1,2,4.440892098500626e-16,Mvar,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-13,model,1,2,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,R2-root-voltage,model,1,2,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-9,model,1,3,9.216819608958218e-17,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-10,model,1,3,0.0,Mvar,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-13,model,1,3,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,R2-root-voltage,model,1,3,4.440892098500626e-16,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-9,model,1,4,3.635058833800775e-16,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-10,model,1,4,0.0,Mvar,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-13,model,1,4,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,R2-root-voltage,model,1,4,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-9,model,1,5,8.326672684688674e-17,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-10,model,1,5,0.0,Mvar,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-13,model,1,5,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,R2-root-voltage,model,1,5,8.881784197001252e-16,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-9,model,1,6,2.7755575615628914e-17,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-10,model,1,6,0.0,Mvar,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-13,model,1,6,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,R2-root-voltage,model,1,6,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-9,model,1,7,1.942890293094024e-16,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-10,model,1,7,0.0,Mvar,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-13,model,1,7,0.0,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,R2-root-voltage,model,1,7,1.1102230246251565e-16,pu2,1.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-9,model,1,8,1.3877787807814457e-16,MW,3.0e-6,true
r3-v3-20260917T115348-b8a7a604/two-source-VF_CT-pg-without-stationarity-check,1,1,true,false,3-10,model,1,8,0.0,Mvar,3.0e-6,true
