record_id,run_id,iteration,bound_scope,master_status,master_pass,bound_valid,lower_bound,upper_bound,relative_gap,candidate_pass,candidate_cost,critical_before,critical_after,critical_count,new_cuts,cost_scenarios,diagnostic_scenarios,elapsed_sec,cumulative_stage_sec
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,19,full_risk_domain,solver_optimal,true,true,35.66961485068747,35.669614850779666,2.5846345790542746e-12,true,35.669614850779666,3,3,1,1,3,0,2.189000129699707,23.865000009536743
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,1,restricted_comfort_domain,solver_optimal,true,true,-450.64000008134485,43.874202242524966,1.0973597599738267,true,43.874202242524966,"","",0,3,3,0,0.3540000915527344,0.3540000915527344
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,2,restricted_comfort_domain,solver_optimal,true,true,-30.008247223074097,43.874202242524966,1.683961090783975,false,NaN,"",3,1,0,3,3,0.35699987411499023,0.7109999656677246
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,3,restricted_comfort_domain,solver_optimal,true,true,-61.055585519837784,43.874202242524966,1.718594406539098,false,NaN,3,1;3,2,2,3,1,0.4010000228881836,1.1119999885559082
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,4,restricted_comfort_domain,solver_optimal,true,true,-33.29661361995684,43.874202242524966,1.758910975427017,true,65.52312600424717,1;3,1;3,2,3,3,0,0.5789999961853027,1.690999984741211
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,5,restricted_comfort_domain,solver_optimal,true,true,-13.226232360271185,43.874202242524966,1.3014580706712358,true,73.56320398384061,1;3,1;3,2,3,3,0,0.6830000877380371,2.374000072479248
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,6,restricted_comfort_domain,solver_optimal,true,true,-9.036824947417289,39.563059741233126,1.2284157243277873,true,39.563059741233126,1;3,1;3,2,3,3,0,0.8499999046325684,3.2239999771118164
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,7,restricted_comfort_domain,solver_optimal,true,true,24.27189624701902,39.563059741233126,0.3865010338994954,true,66.44939802706787,1;3,1;3,2,3,3,0,1.125999927520752,4.349999904632568
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,8,restricted_comfort_domain,solver_optimal,true,true,31.00914768158999,39.563059741233126,0.21620956810699196,true,43.403988834182314,1;3,1;3,2,3,3,0,1.0440001487731934,5.394000053405762
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,9,restricted_comfort_domain,solver_optimal,true,true,32.03680888201759,39.563059741233126,0.19023429705492628,true,48.35939750657381,1;3,1;3,2,3,3,0,1.0720000267028809,6.466000080108643
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,10,restricted_comfort_domain,solver_optimal,true,true,32.75471723567744,37.60608072884568,0.12900476197316177,true,37.60608072884568,1;3,1;3,2,3,3,0,1.241999864578247,7.70799994468689
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,11,restricted_comfort_domain,solver_optimal,true,true,33.41154839051517,36.6714099873024,0.0888938166794231,true,36.6714099873024,1;3,1;3,2,2,3,0,1.5120000839233398,9.22000002861023
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,12,restricted_comfort_domain,solver_optimal,true,true,34.473422286078744,36.6714099873024,0.05993736542949163,true,39.34780470382498,1;3,1;3,2,3,3,0,1.440000057220459,10.660000085830688
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,13,restricted_comfort_domain,solver_optimal,true,true,34.80958648158509,35.73703695351056,0.025952080837926366,true,35.73703695351056,1;3,1;3,2,3,3,0,1.4659998416900635,12.125999927520752
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,14,restricted_comfort_domain,solver_optimal,true,true,35.62298201814442,35.73703695351056,0.0031915050907693494,true,36.35707175748227,1;3,1;3,2,2,3,0,1.7400000095367432,13.865999937057495
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,15,restricted_comfort_domain,solver_optimal,true,true,35.671930845102686,35.73703695351056,0.0018218104789316958,true,36.039460816054934,1;3,1;3,2,2,3,0,1.6970000267028809,15.562999963760376
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,16,restricted_comfort_domain,solver_optimal,true,true,35.689951576675504,35.73703695351056,0.0013175512255341358,true,36.404493042506,1;3,1;3,2,1,3,0,2.0390000343322754,17.60199999809265
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,17,restricted_comfort_domain,solver_optimal,true,true,35.68995157667547,35.73703695351056,0.0013175512255351298,true,35.82311138129308,1;3,1;3,2,1,3,0,1.7049999237060547,19.306999921798706
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,18,restricted_comfort_domain,solver_optimal,true,true,35.70181510504142,35.73703695351056,0.0009855839059897788,true,35.779382657395274,1;3,1;3,2,1,3,0,1.874000072479248,21.180999994277954
future_e030_r005--paper_critical--highs,r5-benders-045d07c1-e09c-4fe1-8038-98b46f25b687,19,restricted_comfort_domain,solver_optimal,true,true,35.705617436032725,35.705617436155556,3.4401175935545973e-12,true,35.705617436155556,1;3,1;3,2,0,3,0,1.9879999160766602,23.168999910354614
future_hard--cuts--highs,r5-benders-ea35c315-41a7-4394-9ea9-556bcd684edc,1,full_risk_domain,solver_optimal,true,true,-450.64000008134485,43.34408536643566,1.0961833955232816,true,43.34408536643566,"","",0,3,3,0,0.3530001640319824,0.3530001640319824
