record_id,run_id,iteration,scenario,source_id,kind,branch,status,model_pass,kkt_pass,kkt_status,objective,objective_unit,numerical_scale
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,2,down,r5-benders-sub-a98964c9-141f-427d-879b-7e1a234bfdd4,cost,1,solver_infeasible,false,false,missing_candidate,NaN,synthetic_USD,1.0
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,2,none,r5-benders-sub-ba74a857-103f-4b0f-a58d-d640f5bebe26,cost,0,solver_infeasible,false,false,missing_candidate,NaN,synthetic_USD,1.0
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,2,up,r5-benders-sub-7faff970-10f7-404b-8a58-1b3e1b50d1b2,cost,0,solver_infeasible,false,false,missing_candidate,NaN,synthetic_USD,1.0
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,2,down,r5-benders-sub-239a4438-104e-4ac4-80ff-b9fd848f9636,diagnostic,1,solver_optimal,true,true,evaluated,1.2321648811894685,normalized_violation,1024.0
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,2,none,r5-benders-sub-71dcc254-3dad-4275-8b9a-6d5d1f066521,diagnostic,0,solver_optimal,true,true,evaluated,1.2099976301427948,normalized_violation,1024.0
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,2,up,r5-benders-sub-99fcca5f-c1a3-4d04-bd09-28fc98784bd5,diagnostic,0,solver_optimal,true,true,evaluated,1.144576869650687,normalized_violation,1024.0
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,3,down,r5-benders-sub-a5967a19-03de-4507-aad9-9604ee59c393,cost,0,solver_optimal,true,true,evaluated,34.475638698178024,synthetic_USD,1.0
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,3,none,r5-benders-sub-56303474-ff38-47c4-a3ad-54bf00692492,cost,0,solver_optimal,true,true,evaluated,29.78040277560859,synthetic_USD,1.0
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,3,up,r5-benders-sub-35fafed1-853c-4c2a-b606-7a07b0d507a6,cost,1,solver_optimal,true,true,evaluated,27.956660812102577,synthetic_USD,1.0
future_e030_r005--critical--highs,r5-benders-30da10d2-0c51-4e83-b704-5e38e20fe933,4,down,r5-benders-sub-c90606d5-01d4-4b2c-b6dc-ab9ad68fb385,cost,1,solver_optimal,true,true,evaluated,26.265000000000818,synthetic_USD,1.0
