stage,name,equation,scope,entity,t,residual,unit,tolerance,pass
3,diagnostic,R3-slack-bound,model,13,1,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-35,model,S1,1,4.979049768657045e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,14,2,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-35,model,S1,2,1.7108830597391096e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,15,3,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-35,model,S1,3,9.692234728748604e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,16,4,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-35,model,S1,4,1.2122762830165875e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,17,1,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-35,model,S2,1,8.934614501325143e-11,K,0.0001,true
3,diagnostic,R3-slack-bound,model,18,2,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-35,model,S2,2,7.305688605888099e-12,K,0.0001,true
3,diagnostic,R3-slack-bound,model,19,3,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-35,model,S2,3,2.683020986179252e-12,K,0.0001,true
3,diagnostic,R3-slack-bound,model,20,4,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-35,model,S2,4,6.074324501847618e-11,K,0.0001,true
3,diagnostic,R3-slack-bound,model,21,1,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-35,model,S3,1,8.053316446057938e-15,K,0.0001,true
3,diagnostic,R3-slack-bound,model,22,2,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-35,model,S3,2,2.5723641101203493e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,23,3,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-35,model,S3,3,1.0163080397854493e-15,K,0.0001,true
3,diagnostic,R3-slack-bound,model,24,4,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-35,model,S3,4,7.06353711022035e-15,K,0.0001,true
3,diagnostic,R3-slack-bound,model,25,1,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-36,model,R1,1,3.169012247237409e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,26,2,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-36,model,R1,2,2.8675025421495983e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,27,3,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-36,model,R1,3,3.574181483302857e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,28,4,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-36,model,R1,4,2.2212684066351934e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,29,1,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-36,model,R2,1,1.0943114325180894e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,30,2,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-36,model,R2,2,1.4941660026644037e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,31,3,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-36,model,R2,3,1.121839292078979e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,32,4,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-36,model,R2,4,1.5895872285912877e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,33,1,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-36,model,R3,1,1.9708711956661538e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,34,2,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-36,model,R3,2,6.72846636429418e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,35,3,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-36,model,R3,3,1.57132987963939e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,36,4,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-36,model,R3,4,1.5744929578290094e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,37,1,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-33,model,S1,1,4.473880714061655e-11,K,0.0001,true
3,diagnostic,R3-slack-bound,model,38,1,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-34,model,S1,1,2.4157057307832373e-12,K,0.0001,true
3,diagnostic,R3-slack-bound,model,39,1,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-33,model,R1,1,4.0778161781299574e-13,K,0.0001,true
3,diagnostic,R3-slack-bound,model,40,1,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-34,model,R1,1,7.792640057594887e-13,K,0.0001,true
3,diagnostic,R3-slack-bound,model,41,2,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-33,model,S1,2,1.017359988105211e-11,K,0.0001,true
3,diagnostic,R3-slack-bound,model,42,2,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-34,model,S1,2,2.697655882443137e-12,K,0.0001,true
3,diagnostic,R3-slack-bound,model,43,2,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-33,model,R1,2,1.0695443108812685e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,44,2,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-34,model,R1,2,9.155113453215502e-13,K,0.0001,true
3,diagnostic,R3-slack-bound,model,45,3,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-33,model,S1,3,4.583206721999837e-12,K,0.0001,true
3,diagnostic,R3-slack-bound,model,46,3,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-34,model,S1,3,6.278296473385262e-13,K,0.0001,true
3,diagnostic,R3-slack-bound,model,47,3,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-33,model,R1,3,4.778733522509021e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,48,3,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-34,model,R1,3,1.1247365430630164e-13,K,0.0001,true
3,diagnostic,R3-slack-bound,model,49,4,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-33,model,S1,4,8.969667719134795e-12,K,0.0001,true
3,diagnostic,R3-slack-bound,model,50,4,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-34,model,S1,4,2.9115585476446546e-12,K,0.0001,true
3,diagnostic,R3-slack-bound,model,51,4,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-33,model,R1,4,1.0704247866898411e-13,K,0.0001,true
3,diagnostic,R3-slack-bound,model,52,4,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-34,model,R1,4,8.708232953544247e-13,K,0.0001,true
3,diagnostic,R3-slack-bound,model,53,1,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-33,model,S2,1,1.3276017813406729e-11,K,0.0001,true
3,diagnostic,R3-slack-bound,model,54,1,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-34,model,S2,1,1.1659719749771488e-12,K,0.0001,true
3,diagnostic,R3-slack-bound,model,55,1,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-33,model,R2,1,1.1883087477962847e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,56,1,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-34,model,R2,1,3.429841987402015e-13,K,0.0001,true
3,diagnostic,R3-slack-bound,model,57,2,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-33,model,S2,2,2.558937814562135e-12,K,0.0001,true
3,diagnostic,R3-slack-bound,model,58,2,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-34,model,S2,2,1.2481614891543617e-12,K,0.0001,true
3,diagnostic,R3-slack-bound,model,59,2,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-33,model,R2,2,5.4219970174146523e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,60,2,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-34,model,R2,2,3.346226256936136e-13,K,0.0001,true
3,diagnostic,R3-slack-bound,model,61,3,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-33,model,S2,3,4.210125421239668e-13,K,0.0001,true
3,diagnostic,R3-slack-bound,model,62,3,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-34,model,S2,3,3.572446179183266e-13,K,0.0001,true
3,diagnostic,R3-slack-bound,model,63,3,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-33,model,R2,3,5.218780217628841e-14,K,0.0001,true
3,diagnostic,R3-slack-bound,model,64,3,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-34,model,R2,3,1.1104202398887007e-13,K,0.0001,true
3,diagnostic,R3-slack-bound,model,65,4,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-33,model,S2,4,1.3665576087955737e-11,K,0.0001,true
3,diagnostic,R3-slack-bound,model,66,4,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-34,model,S2,4,1.5084701571473724e-12,K,0.0001,true
3,diagnostic,R3-slack-bound,model,67,4,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-33,model,R2,4,9.165805673793531e-15,K,0.0001,true
3,diagnostic,R3-slack-bound,model,68,4,0.0,1,1.0e-8,true
3,diagnostic,R3-elastic-3-34,model,R2,4,4.533266040895982e-13,K,0.0001,true
3,diagnostic,R3-objective-slack,model,0,0,0.0,1,1.0e-6,true
4,direct_repair,3-3:8,model,1,1,0.0,MW,3.0e-6,true
4,direct_repair,3-2,model,1,1,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,1,2,0.0,MW,3.0e-6,true
4,direct_repair,3-2,model,1,2,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,1,3,0.0,MW,3.0e-6,true
4,direct_repair,3-2,model,1,3,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,1,4,0.0,MW,3.0e-6,true
4,direct_repair,3-2,model,1,4,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,2,1,0.0,MW,3.0e-6,true
4,direct_repair,3-7,model,2,1,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,2,2,0.0,MW,3.0e-6,true
4,direct_repair,3-7,model,2,2,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,2,3,0.0,MW,3.0e-6,true
4,direct_repair,3-7,model,2,3,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,2,4,0.0,MW,3.0e-6,true
4,direct_repair,3-7,model,2,4,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,3,1,0.0,MW,3.0e-6,true
4,direct_repair,3-2,model,3,1,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,3,2,0.0,MW,3.0e-6,true
4,direct_repair,3-2,model,3,2,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,3,3,0.0,MW,3.0e-6,true
4,direct_repair,3-2,model,3,3,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,3,4,0.0,MW,3.0e-6,true
4,direct_repair,3-2,model,3,4,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,4,1,0.0,MW,3.0e-6,true
4,direct_repair,3-7,model,4,1,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,4,2,0.0,MW,3.0e-6,true
4,direct_repair,3-7,model,4,2,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,4,3,0.0,MW,3.0e-6,true
4,direct_repair,3-7,model,4,3,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,4,4,0.0,MW,3.0e-6,true
4,direct_repair,3-7,model,4,4,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,5,1,0.0,MW,3.0e-6,true
4,direct_repair,3-7,model,5,1,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,5,2,0.0,MW,3.0e-6,true
4,direct_repair,3-7,model,5,2,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,5,3,0.0,MW,3.0e-6,true
4,direct_repair,3-7,model,5,3,0.0,MW,3.0e-6,true
4,direct_repair,3-3:8,model,5,4,0.0,MW,3.0e-6,true
4,direct_repair,3-7,model,5,4,0.0,MW,3.0e-6,true
4,direct_repair,3-9,model,1,1,0.0,MW,3.0e-6,true
4,direct_repair,3-10,model,1,1,0.0,Mvar,3.0e-6,true
4,direct_repair,3-13,model,1,1,0.0,pu2,1.0e-6,true
4,direct_repair,R2-root-voltage,model,1,1,0.0,pu2,1.0e-6,true
4,direct_repair,3-9,model,1,2,0.0,MW,3.0e-6,true
4,direct_repair,3-10,model,1,2,0.0,Mvar,3.0e-6,true
4,direct_repair,3-13,model,1,2,0.0,pu2,1.0e-6,true
4,direct_repair,R2-root-voltage,model,1,2,0.0,pu2,1.0e-6,true
4,direct_repair,3-9,model,1,3,0.0,MW,3.0e-6,true
4,direct_repair,3-10,model,1,3,0.0,Mvar,3.0e-6,true
4,direct_repair,3-13,model,1,3,0.0,pu2,1.0e-6,true
4,direct_repair,R2-root-voltage,model,1,3,0.0,pu2,1.0e-6,true
4,direct_repair,3-9,model,1,4,0.0,MW,3.0e-6,true
4,direct_repair,3-10,model,1,4,0.0,Mvar,3.0e-6,true
4,direct_repair,3-13,model,1,4,0.0,pu2,1.0e-6,true
4,direct_repair,R2-root-voltage,model,1,4,0.0,pu2,1.0e-6,true
4,direct_repair,3-9,model,2,1,0.0,MW,3.0e-6,true
4,direct_repair,3-10,model,2,1,3.469446951953614e-18,Mvar,3.0e-6,true
4,direct_repair,3-13,model,2,1,0.0,pu2,1.0e-6,true
4,direct_repair,3-9,model,2,2,8.326672684688674e-17,MW,3.0e-6,true
4,direct_repair,3-10,model,2,2,3.469446951953614e-18,Mvar,3.0e-6,true
4,direct_repair,3-13,model,2,2,0.0,pu2,1.0e-6,true
4,direct_repair,3-9,model,2,3,1.1102230246251565e-16,MW,3.0e-6,true
4,direct_repair,3-10,model,2,3,3.469446951953614e-18,Mvar,3.0e-6,true
4,direct_repair,3-13,model,2,3,0.0,pu2,1.0e-6,true
4,direct_repair,3-9,model,2,4,5.551115123125783e-17,MW,3.0e-6,true
4,direct_repair,3-10,model,2,4,0.0,Mvar,3.0e-6,true
4,direct_repair,3-13,model,2,4,0.0,pu2,1.0e-6,true
4,direct_repair,3-9,model,3,1,5.551115123125783e-17,MW,3.0e-6,true
4,direct_repair,3-10,model,3,1,3.469446951953614e-18,Mvar,3.0e-6,true
4,direct_repair,3-13,model,3,1,0.0,pu2,1.0e-6,true
4,direct_repair,3-9,model,3,2,2.7755575615628914e-17,MW,3.0e-6,true
4,direct_repair,3-10,model,3,2,0.0,Mvar,3.0e-6,true
4,direct_repair,3-13,model,3,2,0.0,pu2,1.0e-6,true
4,direct_repair,3-9,model,3,3,0.0,MW,3.0e-6,true
4,direct_repair,3-10,model,3,3,3.469446951953614e-18,Mvar,3.0e-6,true
4,direct_repair,3-13,model,3,3,0.0,pu2,1.0e-6,true
4,direct_repair,3-9,model,3,4,0.0,MW,3.0e-6,true
4,direct_repair,3-10,model,3,4,0.0,Mvar,3.0e-6,true
4,direct_repair,3-13,model,3,4,0.0,pu2,1.0e-6,true
4,direct_repair,3-11,model,1,1,5.4254154337532445e-17,pu2,1.0e-6,true
4,direct_repair,3-12,model,1,1,0.0,pu,1.0e-6,true
4,direct_repair,pre-SOC-electric,physics,1,1,2.382538610845586e-13,pu,1.0e-6,true
4,direct_repair,3-14,model,1,1,0.0,pu2,1.0e-6,true
4,direct_repair,3-11,model,1,2,1.7936769691057064e-17,pu2,1.0e-6,true
4,direct_repair,3-12,model,1,2,0.0,pu,1.0e-6,true
4,direct_repair,pre-SOC-electric,physics,1,2,2.389199948993337e-13,pu,1.0e-6,true
4,direct_repair,3-14,model,1,2,0.0,pu2,1.0e-6,true
4,direct_repair,3-11,model,1,3,1.2488314961138502e-16,pu2,1.0e-6,true
4,direct_repair,3-12,model,1,3,0.0,pu,1.0e-6,true
4,direct_repair,pre-SOC-electric,physics,1,3,2.383648833870211e-13,pu,1.0e-6,true
4,direct_repair,3-14,model,1,3,0.0,pu2,1.0e-6,true
4,direct_repair,3-11,model,1,4,6.880956850315034e-17,pu2,1.0e-6,true
4,direct_repair,3-12,model,1,4,0.0,pu,1.0e-6,true
4,direct_repair,pre-SOC-electric,physics,1,4,2.381428387820961e-13,pu,1.0e-6,true
4,direct_repair,3-14,model,1,4,0.0,pu2,1.0e-6,true
4,direct_repair,3-11,model,2,1,1.5969112154585324e-17,pu2,1.0e-6,true
4,direct_repair,3-12,model,2,1,0.0,pu,1.0e-6,true
4,direct_repair,pre-SOC-electric,physics,2,1,2.426947531830592e-13,pu,1.0e-6,true
4,direct_repair,3-14,model,2,1,0.0,pu2,1.0e-6,true
4,direct_repair,3-11,model,2,2,4.9488958734516565e-17,pu2,1.0e-6,true
4,direct_repair,3-12,model,2,2,0.0,pu,1.0e-6,true
4,direct_repair,pre-SOC-electric,physics,2,2,2.4272250875867485e-13,pu,1.0e-6,true
4,direct_repair,3-14,model,2,2,0.0,pu2,1.0e-6,true
4,direct_repair,3-11,model,2,3,8.291584344848665e-17,pu2,1.0e-6,true
4,direct_repair,3-12,model,2,3,0.0,pu,1.0e-6,true
4,direct_repair,pre-SOC-electric,physics,2,3,2.4278495880381e-13,pu,1.0e-6,true
4,direct_repair,3-14,model,2,3,0.0,pu2,1.0e-6,true
4,direct_repair,3-11,model,2,4,1.6254562257810024e-17,pu2,1.0e-6,true
4,direct_repair,3-12,model,2,4,0.0,pu,1.0e-6,true
4,direct_repair,pre-SOC-electric,physics,2,4,2.427918976977139e-13,pu,1.0e-6,true
4,direct_repair,3-14,model,2,4,0.0,pu2,1.0e-6,true
4,direct_repair,R2-grid-bounds,model,1,1,0.0,MW,3.0e-6,true
4,direct_repair,R2-grid-bounds,model,1,2,0.0,MW,3.0e-6,true
4,direct_repair,R2-grid-bounds,model,1,3,0.0,MW,3.0e-6,true
4,direct_repair,R2-grid-bounds,model,1,4,0.0,MW,3.0e-6,true
4,direct_repair,3-21,model,1,1,0.0,kg/s,4.0e-6,true
4,direct_repair,3-43,model,1,1,0.0,kg/s,4.0e-6,true
4,direct_repair,3-17,model,1,1,2.7755575615628914e-16,MW,3.0e-6,true
4,direct_repair,3-17-original,physics,1,1,2.7755575615628914e-16,MW,3.0e-6,true
4,direct_repair,3-19:20,model,1,1,2.7755575615628914e-17,MW,3.0e-6,true
4,direct_repair,3-37,model,1,1,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,1,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,1,0.0,K,0.0001,true
4,direct_repair,3-24,model,1,1,0.0,kPa,0.001,true
4,direct_repair,3-41,model,1,1,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,1,0.0,K,0.0001,true
4,direct_repair,3-24,model,1,1,0.0,kPa,0.001,true
4,direct_repair,3-24-order,model,1,1,0.0,normalized,1.0e-6,true
4,direct_repair,3-21,model,1,2,0.0,kg/s,4.0e-6,true
4,direct_repair,3-43,model,1,2,0.0,kg/s,4.0e-6,true
4,direct_repair,3-17,model,1,2,0.0,MW,3.0e-6,true
4,direct_repair,3-17-original,physics,1,2,0.0,MW,3.0e-6,true
4,direct_repair,3-19:20,model,1,2,0.0,MW,3.0e-6,true
4,direct_repair,3-37,model,1,2,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,2,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,2,0.0,K,0.0001,true
4,direct_repair,3-24,model,1,2,0.0,kPa,0.001,true
4,direct_repair,3-41,model,1,2,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,2,0.0,K,0.0001,true
4,direct_repair,3-24,model,1,2,0.0,kPa,0.001,true
4,direct_repair,3-24-order,model,1,2,0.0,normalized,1.0e-6,true
4,direct_repair,3-21,model,1,3,0.0,kg/s,4.0e-6,true
4,direct_repair,3-43,model,1,3,0.0,kg/s,4.0e-6,true
4,direct_repair,3-17,model,1,3,1.6653345369377348e-16,MW,3.0e-6,true
4,direct_repair,3-17-original,physics,1,3,1.6653345369377348e-16,MW,3.0e-6,true
4,direct_repair,3-19:20,model,1,3,5.551115123125783e-17,MW,3.0e-6,true
4,direct_repair,3-37,model,1,3,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,3,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,3,0.0,K,0.0001,true
4,direct_repair,3-24,model,1,3,0.0,kPa,0.001,true
4,direct_repair,3-41,model,1,3,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,3,0.0,K,0.0001,true
4,direct_repair,3-24,model,1,3,0.0,kPa,0.001,true
4,direct_repair,3-24-order,model,1,3,0.0,normalized,1.0e-6,true
4,direct_repair,3-21,model,1,4,0.0,kg/s,4.0e-6,true
4,direct_repair,3-43,model,1,4,0.0,kg/s,4.0e-6,true
4,direct_repair,3-17,model,1,4,5.551115123125783e-17,MW,3.0e-6,true
4,direct_repair,3-17-original,physics,1,4,5.551115123125783e-17,MW,3.0e-6,true
4,direct_repair,3-19:20,model,1,4,2.7755575615628914e-17,MW,3.0e-6,true
4,direct_repair,3-37,model,1,4,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,4,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,4,0.0,K,0.0001,true
4,direct_repair,3-24,model,1,4,0.0,kPa,0.001,true
4,direct_repair,3-41,model,1,4,0.0,K,0.0001,true
4,direct_repair,3-41,model,1,4,0.0,K,0.0001,true
4,direct_repair,3-24,model,1,4,0.0,kPa,0.001,true
4,direct_repair,3-24-order,model,1,4,0.0,normalized,1.0e-6,true
4,direct_repair,3-21,model,2,1,1.2878587085651816e-14,kg/s,4.0e-6,true
4,direct_repair,3-43,model,2,1,0.0,kg/s,4.0e-6,true
4,direct_repair,3-17,model,2,1,0.0,MW,3.0e-6,true
4,direct_repair,3-17-original,physics,2,1,0.0,MW,3.0e-6,true
4,direct_repair,3-19:20,model,2,1,0.0,MW,3.0e-6,true
4,direct_repair,3-37,model,2,1,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,1,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,1,0.0,K,0.0001,true
4,direct_repair,3-24,model,2,1,0.0,kPa,0.001,true
4,direct_repair,3-41,model,2,1,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,1,0.0,K,0.0001,true
4,direct_repair,3-24,model,2,1,0.0,kPa,0.001,true
4,direct_repair,3-24-order,model,2,1,0.0,normalized,1.0e-6,true
4,direct_repair,3-21,model,2,2,6.306066779870889e-14,kg/s,4.0e-6,true
4,direct_repair,3-43,model,2,2,0.0,kg/s,4.0e-6,true
4,direct_repair,3-17,model,2,2,6.938893903907228e-17,MW,3.0e-6,true
4,direct_repair,3-17-original,physics,2,2,6.938893903907228e-17,MW,3.0e-6,true
4,direct_repair,3-19:20,model,2,2,1.3877787807814457e-17,MW,3.0e-6,true
4,direct_repair,3-37,model,2,2,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,2,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,2,0.0,K,0.0001,true
4,direct_repair,3-24,model,2,2,0.0,kPa,0.001,true
4,direct_repair,3-41,model,2,2,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,2,0.0,K,0.0001,true
4,direct_repair,3-24,model,2,2,0.0,kPa,0.001,true
4,direct_repair,3-24-order,model,2,2,0.0,normalized,1.0e-6,true
4,direct_repair,3-21,model,2,3,5.5067062021407764e-14,kg/s,4.0e-6,true
4,direct_repair,3-43,model,2,3,0.0,kg/s,4.0e-6,true
4,direct_repair,3-17,model,2,3,2.7755575615628914e-17,MW,3.0e-6,true
4,direct_repair,3-17-original,physics,2,3,2.7755575615628914e-17,MW,3.0e-6,true
4,direct_repair,3-19:20,model,2,3,1.3877787807814457e-17,MW,3.0e-6,true
4,direct_repair,3-37,model,2,3,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,3,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,3,0.0,K,0.0001,true
4,direct_repair,3-24,model,2,3,0.0,kPa,0.001,true
4,direct_repair,3-41,model,2,3,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,3,0.0,K,0.0001,true
4,direct_repair,3-24,model,2,3,0.0,kPa,0.001,true
4,direct_repair,3-24-order,model,2,3,0.0,normalized,1.0e-6,true
4,direct_repair,3-21,model,2,4,1.199040866595169e-14,kg/s,4.0e-6,true
4,direct_repair,3-43,model,2,4,0.0,kg/s,4.0e-6,true
4,direct_repair,3-17,model,2,4,5.551115123125783e-17,MW,3.0e-6,true
4,direct_repair,3-17-original,physics,2,4,5.551115123125783e-17,MW,3.0e-6,true
4,direct_repair,3-19:20,model,2,4,1.3877787807814457e-17,MW,3.0e-6,true
4,direct_repair,3-37,model,2,4,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,4,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,4,0.0,K,0.0001,true
4,direct_repair,3-24,model,2,4,0.0,kPa,0.001,true
4,direct_repair,3-41,model,2,4,0.0,K,0.0001,true
4,direct_repair,3-41,model,2,4,0.0,K,0.0001,true
4,direct_repair,3-24,model,2,4,0.0,kPa,0.001,true
4,direct_repair,3-24-order,model,2,4,0.0,normalized,1.0e-6,true
4,direct_repair,3-21,model,3,1,0.0,kg/s,4.0e-6,true
4,direct_repair,3-43,model,3,1,0.0,kg/s,4.0e-6,true
4,direct_repair,3-17,model,3,1,2.220446049250313e-16,MW,3.0e-6,true
4,direct_repair,3-17-original,physics,3,1,2.220446049250313e-16,MW,3.0e-6,true
4,direct_repair,3-19:20,model,3,1,0.0,MW,3.0e-6,true
4,direct_repair,3-38,model,3,1,0.0,K,0.0001,true
4,direct_repair,R2-load-return,model,3,1,0.0,K,0.0001,true
4,direct_repair,3-41,model,3,1,0.0,K,0.0001,true
4,direct_repair,3-41,model,3,1,0.0,K,0.0001,true
4,direct_repair,3-24,model,3,1,0.0,kPa,0.001,true
4,direct_repair,3-41,model,3,1,0.0,K,0.0001,true
4,direct_repair,3-41,model,3,1,0.0,K,0.0001,true
4,direct_repair,3-24,model,3,1,0.0,kPa,0.001,true
4,direct_repair,3-24-order,model,3,1,0.0,normalized,1.0e-6,true
4,direct_repair,3-21,model,3,2,0.0,kg/s,4.0e-6,true
4,direct_repair,3-43,model,3,2,0.0,kg/s,4.0e-6,true
4,direct_repair,3-17,model,3,2,5.551115123125783e-17,MW,3.0e-6,true
4,direct_repair,3-17-original,physics,3,2,5.551115123125783e-17,MW,3.0e-6,true
4,direct_repair,3-19:20,model,3,2,0.0,MW,3.0e-6,true
4,direct_repair,3-38,model,3,2,0.0,K,0.0001,true
4,direct_repair,R2-load-return,model,3,2,0.0,K,0.0001,true
4,direct_repair,3-41,model,3,2,0.0,K,0.0001,true
4,direct_repair,3-41,model,3,2,0.0,K,0.0001,true
4,direct_repair,3-24,model,3,2,0.0,kPa,0.001,true
4,direct_repair,3-41,model,3,2,0.0,K,0.0001,true
4,direct_repair,3-41,model,3,2,0.0,K,0.0001,true
4,direct_repair,3-24,model,3,2,0.0,kPa,0.001,true
4,direct_repair,3-24-order,model,3,2,0.0,normalized,1.0e-6,true
4,direct_repair,3-21,model,3,3,0.0,kg/s,4.0e-6,true
4,direct_repair,3-43,model,3,3,0.0,kg/s,4.0e-6,true
4,direct_repair,3-17,model,3,3,1.6653345369377348e-16,MW,3.0e-6,true
4,direct_repair,3-17-original,physics,3,3,1.6653345369377348e-16,MW,3.0e-6,true
4,direct_repair,3-19:20,model,3,3,0.0,MW,3.0e-6,true
4,direct_repair,3-38,model,3,3,0.0,K,0.0001,true
