mode,stage,run_id,time_h,device,kind,P_MW,H_MW
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,11.5,PV3,PV,1.152,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,11.75,CHP1,CHP,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,11.75,CHP2,CHP,6.0,7.2
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,11.75,EB1,EB,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,11.75,EB2,EB,0.5071889653041844,0.4716857377328916
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,11.75,GT1,GT,2.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,11.75,PV1,PV,0.768,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,11.75,PV2,PV,1.152,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,11.75,PV3,PV,1.152,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.0,CHP1,CHP,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.0,CHP2,CHP,5.943460670433076,7.132152804519691
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.0,EB1,EB,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.0,EB2,EB,0.2842156031912546,0.2643205109678668
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.0,GT1,GT,2.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.0,PV1,PV,0.8,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.0,PV2,PV,1.2,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.0,PV3,PV,1.2,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.25,CHP1,CHP,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.25,CHP2,CHP,5.80599101491225,6.967189217894699
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.25,EB1,EB,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.25,EB2,EB,0.10454611035994088,0.09722788263474502
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.25,GT1,GT,2.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.25,PV1,PV,0.8,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.25,PV2,PV,1.2,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.25,PV3,PV,1.2,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.5,CHP1,CHP,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.5,CHP2,CHP,5.701197506239015,6.841437007486817
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.5,EB1,EB,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.5,EB2,EB,0.10817948383008448,0.10060691996197857
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.5,GT1,GT,2.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.5,PV1,PV,0.8,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.5,PV2,PV,1.2,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.5,PV3,PV,1.2,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.75,CHP1,CHP,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.75,CHP2,CHP,5.6230164842670405,6.747619781120449
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.75,EB1,EB,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.75,EB2,EB,0.11153633328877437,0.10372878995856016
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.75,GT1,GT,2.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.75,PV1,PV,0.8,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.75,PV2,PV,1.2,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,12.75,PV3,PV,1.2,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.0,CHP1,CHP,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.0,CHP2,CHP,5.533445628929463,6.640134754715355
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.0,EB1,EB,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.0,EB2,EB,0.11171154561412246,0.10389173742113389
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.0,GT1,GT,2.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.0,PV1,PV,0.76,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.0,PV2,PV,1.14,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.0,PV3,PV,1.14,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.25,CHP1,CHP,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.25,CHP2,CHP,5.422387885134956,6.506865462161947
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.25,EB1,EB,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.25,EB2,EB,0.10438109928389948,0.09707442233402652
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.25,GT1,GT,2.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.25,PV1,PV,0.76,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.25,PV2,PV,1.14,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.25,PV3,PV,1.14,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.5,CHP1,CHP,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.5,CHP2,CHP,5.334785291818373,6.401742350182047
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.5,EB1,EB,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.5,EB2,EB,0.10867288421743186,0.10106578232221164
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.5,GT1,GT,2.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.5,PV1,PV,0.76,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.5,PV2,PV,1.14,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.5,PV3,PV,1.14,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.75,CHP1,CHP,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.75,CHP2,CHP,5.050489424361319,6.060587309233583
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.75,EB1,EB,0.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.75,EB2,EB,0.10613398103683241,0.09870460236425416
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.75,GT1,GT,2.0,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.75,PV1,PV,0.76,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.75,PV2,PV,1.14,0.0
economic,detailed-external_only,r7-transport-871767ae-0b9e-41da-8599-a1ef017bba4b,13.75,PV3,PV,1.14,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.0,CHP1,CHP,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.0,CHP2,CHP,6.0,7.2
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.0,EB1,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.0,EB2,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.0,GT1,GT,2.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.0,PV1,PV,0.68,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.0,PV2,PV,1.02,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.0,PV3,PV,1.0200000000000082,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.25,CHP1,CHP,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.25,CHP2,CHP,6.0,7.2
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.25,EB1,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.25,EB2,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.25,GT1,GT,2.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.25,PV1,PV,0.68,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.25,PV2,PV,1.02,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.25,PV3,PV,1.0200000000000082,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.5,CHP1,CHP,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.5,CHP2,CHP,6.0,7.2
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.5,EB1,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.5,EB2,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.5,GT1,GT,2.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.5,PV1,PV,0.68,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.5,PV2,PV,1.02,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.5,PV3,PV,1.0200000000000082,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.75,CHP1,CHP,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.75,CHP2,CHP,6.0,7.2
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.75,EB1,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.75,EB2,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.75,GT1,GT,2.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.75,PV1,PV,0.68,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.75,PV2,PV,1.02,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,10.75,PV3,PV,1.02,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.0,CHP1,CHP,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.0,CHP2,CHP,6.0,7.2
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.0,EB1,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.0,EB2,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.0,GT1,GT,2.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.0,PV1,PV,0.768,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.0,PV2,PV,1.152,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.0,PV3,PV,1.152000000000009,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.25,CHP1,CHP,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.25,CHP2,CHP,6.0,7.2
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.25,EB1,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.25,EB2,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.25,GT1,GT,2.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.25,PV1,PV,0.768,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.25,PV2,PV,1.152,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.25,PV3,PV,1.152000000000009,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.5,CHP1,CHP,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.5,CHP2,CHP,6.0,7.2
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.5,EB1,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.5,EB2,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.5,GT1,GT,2.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.5,PV1,PV,0.768,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.5,PV2,PV,1.152,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.5,PV3,PV,1.152000000000009,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.75,CHP1,CHP,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.75,CHP2,CHP,6.0,7.2
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.75,EB1,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.75,EB2,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.75,GT1,GT,2.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.75,PV1,PV,0.768,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.75,PV2,PV,1.152,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,11.75,PV3,PV,1.152,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.0,CHP1,CHP,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.0,CHP2,CHP,6.0,7.2
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.0,EB1,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.0,EB2,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.0,GT1,GT,2.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.0,PV1,PV,0.8,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.0,PV2,PV,1.2,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.0,PV3,PV,1.2,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.25,CHP1,CHP,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.25,CHP2,CHP,6.0,7.2
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.25,EB1,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.25,EB2,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.25,GT1,GT,2.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.25,PV1,PV,0.8,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.25,PV2,PV,1.2,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.25,PV3,PV,1.2,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.5,CHP1,CHP,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.5,CHP2,CHP,6.0,7.2
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.5,EB1,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.5,EB2,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.5,GT1,GT,2.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.5,PV1,PV,0.8,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.5,PV2,PV,1.2,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.5,PV3,PV,1.2,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.75,CHP1,CHP,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.75,CHP2,CHP,6.0,7.2
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.75,EB1,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.75,EB2,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.75,GT1,GT,2.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.75,PV1,PV,0.8,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.75,PV2,PV,1.2,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,12.75,PV3,PV,1.2,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.0,CHP1,CHP,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.0,CHP2,CHP,6.0,7.2
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.0,EB1,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.0,EB2,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.0,GT1,GT,2.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.0,PV1,PV,0.76,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.0,PV2,PV,1.14,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.0,PV3,PV,1.1400000000000077,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.25,CHP1,CHP,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.25,CHP2,CHP,6.0,7.2
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.25,EB1,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.25,EB2,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.25,GT1,GT,2.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.25,PV1,PV,0.76,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.25,PV2,PV,1.14,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.25,PV3,PV,1.1400000000000077,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.5,CHP1,CHP,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.5,CHP2,CHP,6.0,7.2
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.5,EB1,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.5,EB2,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.5,GT1,GT,2.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.5,PV1,PV,0.76,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.5,PV2,PV,1.14,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.5,PV3,PV,1.14,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.75,CHP1,CHP,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.75,CHP2,CHP,6.0,7.2
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.75,EB1,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.75,EB2,EB,0.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.75,GT1,GT,2.0,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.75,PV1,PV,0.76,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.75,PV2,PV,1.14,0.0
economic,aggregate-single_1_2,r7-recovery-5e842ab0-4eb2-4591-aa51-0dda6fc93846,13.75,PV3,PV,1.1400000000000077,0.0
economic,detailed-single_1_2,r7-transport-cd6653e7-dab4-4e17-8b0c-e67f7b1059c2,10.0,CHP1,CHP,0.0,0.0
economic,detailed-single_1_2,r7-transport-cd6653e7-dab4-4e17-8b0c-e67f7b1059c2,10.0,CHP2,CHP,6.0,7.2
economic,detailed-single_1_2,r7-transport-cd6653e7-dab4-4e17-8b0c-e67f7b1059c2,10.0,EB1,EB,0.0,0.0
economic,detailed-single_1_2,r7-transport-cd6653e7-dab4-4e17-8b0c-e67f7b1059c2,10.0,EB2,EB,0.6224274284188406,0.5788575084295218
economic,detailed-single_1_2,r7-transport-cd6653e7-dab4-4e17-8b0c-e67f7b1059c2,10.0,GT1,GT,2.0,0.0
economic,detailed-single_1_2,r7-transport-cd6653e7-dab4-4e17-8b0c-e67f7b1059c2,10.0,PV1,PV,0.68,0.0
