owner,id,run_id,status,model_pass,kkt_pass,cost_complete,comfort_outcome,peak_excess_K,net_cost_CNY,called_energy_MWh,mismatch_MWh,trained_label,day_ahead_cost_CNY,device_cost_CNY,real_time_settlement_CNY,delivery_penalty_CNY,physical_max_normalized,lp_kkt_max_normalized,lp_gap_normalized,elapsed_sec,budget_overrun_sec
3B,test_000859,r9-day-e8031988-f3b4-4142-b427-8ecb86f4a7cf,solver_optimal,true,true,true,pass,0.0,389347.4510239449,1.1632662928686068e-12,9.971538794254129e-14,0,292050.3464153371,97297.10460860713,4.5362469336396316e-10,1.9943077588508257e-10,3.319655661471188e-7,4.471910266247958e-6,5.922641227211949e-10,1.3420000076293945,0.0
3B,test_000860,r9-day-d1dbff81-472f-4605-894d-a725e21d343f,solver_optimal,true,true,true,pass,0.0,386081.4129408601,1.056966247300735e-12,5.431986582139241e-14,0,292050.3464153371,94031.06652552262,2.109786123583035e-10,1.0863973164278482e-10,3.836930773104541e-7,5.159820752986388e-6,4.02366802714976e-11,1.3479998111724854,0.0
3B,test_000861,r9-day-c935d9c6-93a9-4021-9543-f1950d9d6a10,solver_optimal,true,true,true,pass,0.0,385426.1131172374,9.967909094207692e-13,7.91468053384211e-14,0,292050.3464153371,93375.76670190027,-1.9054482436331462e-10,1.582936106768422e-10,1.8877699403674342e-6,2.535622833032788e-5,6.233700987890567e-12,1.3400001525878906,0.0
3B,test_000862,r9-day-dca5fd70-8e1f-4257-9540-4480f2441aeb,solver_optimal,true,true,true,pass,0.0,384191.0065222089,1.0919142150064602e-12,8.42382850795526e-14,0,292050.3464153371,92140.66010687203,-4.095582539775933e-10,1.6847657015910519e-10,1.2846612662542611e-7,1.7296014631364158e-6,1.579315278563063e-10,1.5769999027252197,0.0
3B,test_000863,r9-day-fa9670b9-547d-4aad-b17b-f892fb20459d,solver_optimal,true,true,true,pass,0.0,385556.3570522374,1.0498974371563979e-12,1.2892137112886466e-13,0,292050.3464153371,93506.01063689991,1.4198064945958324e-10,2.578427422577293e-10,2.842170943040401e-7,3.816978431261979e-6,1.0582530778384411e-10,1.4089999198913574,0.0
3B,test_000864,r9-day-2b0a629e-600d-4b8f-80a9-814efbbb5543,solver_optimal,true,true,true,pass,0.0,385841.1737350197,1.1478129218469662e-12,5.851803133587932e-14,0,292050.3464153371,93790.82731968262,-1.9430075326454245e-10,1.1703606267175865e-10,1.716671249596402e-7,2.300200772105537e-6,4.4063412627438545e-10,1.373000144958496,0.0
3B,test_000865,r9-day-1d9ac37f-0c63-40d4-a2c0-b2abf9a8e60b,solver_optimal,true,true,true,pass,0.0,384909.0334621664,1.3304833300764655e-12,3.1824757091057885e-14,0,292050.3464153371,92858.68704682932,-9.461018635192883e-11,6.364951418211577e-11,6.4363803176092915e-6,8.64987739898107e-5,6.895254395802493e-10,1.3819999694824219,0.0
3B,test_000866,r9-day-9130b621-34bb-400d-ab9e-e3c7fcd5130f,solver_optimal,true,true,true,pass,0.0,384795.88806190336,8.899293141247813e-13,5.453968257017342e-14,0,292050.3464153371,92745.54164656611,2.017372935370076e-11,1.0907936514034684e-10,2.616502570162993e-6,3.517913392780428e-5,7.86076548799984e-10,1.5099999904632568,0.0
3B,test_000867,r9-day-7d557b1d-e9be-4207-8068-03f64ade1978,solver_optimal,true,true,true,pass,0.0,384367.50666822813,1.4202946614455994e-12,7.173973393174237e-14,0,292050.3464153371,92317.16025289102,-1.4090062450122784e-10,1.4347946786348473e-10,1.2676082405960187e-7,1.7033643745567063e-6,5.028383612680965e-10,1.4570000171661377,0.0
3B,test_000868,r9-day-afecb378-9c3c-405c-84a1-08ef86023ccd,solver_optimal,true,true,true,pass,0.0,385336.24113990646,1.0108620256503475e-12,8.408826679324367e-14,0,292050.3464153371,93285.8947245691,6.951523801035364e-11,1.6817653358648736e-10,1.93040250451304e-6,2.5933625799838454e-5,7.799633198208604e-12,1.4869999885559082,0.0
3B,test_000869,r9-day-6bfe7477-d408-4e8e-a2f2-070042d4f015,solver_optimal,true,true,true,pass,0.0,384362.8298887275,1.2127989584145298e-12,7.192161577676617e-14,0,292050.3464153371,92312.48347339024,7.342038088609115e-11,1.4384323155353234e-10,4.8260062612826e-7,6.479260695785714e-6,4.003994182509977e-10,1.4560000896453857,0.0
3B,test_000870,r9-day-9badefed-0964-43ba-8b95-f322a176de77,solver_optimal,true,true,true,pass,0.0,384774.329977109,1.2929585013945654e-12,5.5325514933833063e-14,0,292050.3464153371,92723.98356177176,2.4314772417710622e-11,1.1065102986766612e-10,1.1823431123048067e-7,1.5846099961580816e-6,1.208422491725438e-10,1.5480000972747803,0.0
3B,test_000871,r9-day-3739d2ec-a79a-4557-af91-83d87ee45c3c,solver_optimal,true,true,true,pass,0.0,384619.67456425325,1.2573096311893329e-12,2.3968879159367246e-14,0,292050.3464153371,92569.32814891613,-8.67203198140487e-11,4.793775831873449e-11,9.060840966412798e-7,1.2238941951243215e-5,2.1693625109648588e-10,1.4679999351501465,0.0
3B,test_000872,r9-day-70a56d50-b655-4735-a54e-687dddd6741b,solver_optimal,true,true,true,pass,0.0,384656.8819820537,1.1285187824774393e-12,1.1232810975082148e-13,0,292050.3464153371,92606.53556671663,-3.111480850748194e-10,2.2465621950164296e-10,3.9619862945983186e-7,5.323643024922766e-6,1.571370221260812e-11,1.3899998664855957,0.0
3B,test_000873,r9-day-75623e3d-1166-44e4-9b2e-fdd8dc298975,solver_optimal,true,true,true,pass,0.0,383796.1061133928,1.519571292362912e-12,4.415947679938188e-14,0,292050.3464153371,91745.75969805528,3.05492164898169e-10,8.831895359876375e-11,5.127276381244883e-7,6.887156085821408e-6,1.2688904883459216e-10,1.3989999294281006,0.0
3B,test_000874,r9-day-5f678a1a-c041-46af-8ea0-8c30b6392671,solver_optimal,true,true,true,pass,0.0,383736.96187627537,1.0665542939328025e-12,5.974759535155704e-14,0,292050.3464153371,91686.61546093802,1.3094165751681431e-10,1.194951907031141e-10,4.035882739117369e-7,5.425817451230555e-6,2.618774834919577e-10,1.375,0.0
3B,test_000875,r9-day-8f3f1f70-0bf2-417a-ab70-91dd74880352,solver_optimal,true,true,true,pass,0.0,388938.95805100515,1.041887094503488e-12,6.508748128306429e-14,0,292050.3464153371,96888.61163566784,4.7245407586160587e-11,1.3017496256612857e-10,1.0743406164692715e-7,1.4462608455346825e-6,1.0513455077837928e-10,1.3650000095367432,0.0
3B,test_000876,r9-day-1727106e-da4e-4179-bf6c-5d10401fd072,solver_optimal,true,true,true,pass,0.0,385683.1091339525,1.0923472853302394e-12,8.000011037544168e-14,0,292050.3464153371,93632.76271861512,5.6621729527250865e-11,1.6000022075088335e-10,9.549694368615746e-8,1.2897908798702757e-6,3.419125162269957e-11,1.4110000133514404,0.0
3B,test_000877,r9-day-a603026f-7f0d-4dd9-a905-64e17e773fd1,solver_optimal,true,true,true,pass,0.0,385341.51858971425,6.831080654257353e-13,1.5983295929156278e-13,0,292050.3464153371,93291.17217437687,-1.928412984852911e-12,3.1966591858312555e-10,1.4665602066088468e-7,1.97199925835542e-6,9.670998049765496e-11,1.4559998512268066,0.0
3B,test_000878,r9-day-11cbc565-e21e-4856-8bac-5c7dc057191f,solver_optimal,true,true,true,pass,0.0,383865.5525997931,1.3348621472390047e-12,4.822590892189035e-14,0,292050.3464153371,91815.20618445618,-3.041407126147533e-10,9.64518178437807e-11,9.322320693172514e-8,1.2503189855260245e-6,2.1713313830403108e-10,1.440999984741211,0.0
3B,test_000879,r9-day-619d5ddb-c11d-4aaf-8f96-07648319d631,solver_optimal,true,true,true,pass,0.0,386088.71389672655,9.992245091001102e-13,1.268769033071561e-13,0,292050.3464153371,94038.36748138943,-2.346567384847731e-10,2.537538066143122e-10,1.5063505998114124e-7,2.0225195248669164e-6,2.847297835693932e-10,1.38100004196167,0.0
3B,test_000880,r9-day-02cdf275-aec6-4786-b67a-1540fce91bda,solver_optimal,true,true,true,pass,0.0,384078.4247451532,1.0193446490044783e-12,6.133176894371116e-14,0,292050.3464153371,92028.07832981591,3.254712055422715e-11,1.2266353788742233e-10,2.006572685786523e-7,2.694434279877822e-6,3.7949935695620525e-11,1.2960000038146973,0.0
3B,test_000881,r9-day-220c8f39-49fa-4fcd-bd94-fc5b9cfbd646,solver_optimal,true,true,true,pass,0.0,384895.4639104546,7.951363281579553e-13,8.44789631807072e-14,0,292050.3464153371,92845.11749511729,6.041034339432374e-12,1.689579263614144e-10,1.6086687537608668e-7,2.161217932779787e-6,4.3258371698872244e-10,1.4490001201629639,0.0
3B,test_000882,r9-day-357ba692-a1a8-4109-a82c-c82c76ebff3c,solver_optimal,true,true,true,pass,0.0,386229.06867618306,1.0011359182583728e-12,6.736019847145725e-14,0,292050.3464153371,94178.72226084615,-2.9309603633009833e-10,1.347203969429145e-10,5.189804141991772e-7,6.977784538159698e-6,5.037150909000862e-10,1.4000000953674316,0.0
3B,test_000883,r9-day-4180b97d-c62a-4e05-860c-9983817e9307,solver_optimal,true,true,true,pass,0.0,386164.6304747351,1.4221907468419527e-12,5.909434956390888e-14,0,292050.3464153371,94114.28405939734,5.475428110912617e-10,1.1818869912781777e-10,1.1084466677857563e-7,1.4857518030245153e-6,1.700815865644876e-10,1.3609998226165771,0.0
3B,test_000884,r9-day-877f3692-8fba-423f-8a9e-8fadcf293fb7,solver_optimal,true,true,true,pass,0.0,384412.14003117126,1.133937754558924e-12,7.385583457533936e-14,0,292050.3464153371,92361.79361583426,-2.9969839943078116e-10,1.4771166915067873e-10,1.1691481116571369e-7,9.967392165773456e-7,1.2919379345200388e-10,1.3869998455047607,0.0
3B,test_000885,r9-day-3c40b48a-d823-44fc-902c-4bb378b0f0c7,solver_optimal,true,true,true,pass,0.0,384531.3928530675,8.794923600058156e-13,1.1993114283374975e-13,0,292050.3464153371,92481.04643772995,1.9471144696581178e-10,2.398622856674995e-10,2.3078428057488054e-7,3.0973085408558434e-6,5.601668688714999e-10,1.315000057220459,0.0
3B,test_000886,r9-day-518fcd1b-25fb-4e79-a38a-1dc0a2c3b358,solver_optimal,true,true,true,pass,0.0,385218.2000118491,1.3845176787627898e-12,6.016443564515131e-14,0,292050.3464153371,93167.85359651166,2.492896555850166e-10,1.2032887129030262e-10,5.325091478880495e-6,7.156391764589999e-5,3.7641862881421754e-10,1.3269999027252197,0.0
3B,test_000887,r9-day-44523030-2819-4149-9ad1-47b008c1b4ca,solver_optimal,true,true,true,pass,0.0,387426.4194124913,9.935897298802358e-13,9.895525332752008e-14,0,292050.3464153371,95376.07299715416,-8.73953354130208e-11,1.9791050665504018e-10,1.0288658813806251e-7,1.3839689248679097e-6,1.2205925256579644e-11,1.3640000820159912,0.0
3B,test_000888,r9-day-d0944cf5-5f62-405c-8a58-3bbf8aa331cd,solver_optimal,true,true,true,pass,0.0,387908.44264368125,8.880641339640231e-13,9.739537405111337e-14,0,292050.3464153371,95858.09622834406,-1.0086864676850382e-10,1.9479074810222675e-10,7.183871275628917e-6,9.652447324767931e-5,1.5028877729603198e-10,1.5290000438690186,0.0
3B,test_000889,r9-day-68cba1bc-b37d-49f3-aa1f-87cf2df17758,solver_optimal,true,true,true,pass,0.0,386469.77645823336,8.255911676311836e-13,8.510048676219286e-14,0,292050.3464153371,94419.43004289611,-5.537543756872766e-11,1.7020097352438572e-10,1.4665602066088468e-7,1.9725285771238125e-6,1.1250754332960568e-10,1.4129998683929443,0.0
3B,test_000890,r9-day-3fe002f3-36be-4808-b0ba-5e7c4f5d0311,solver_optimal,true,true,true,pass,0.0,388250.9814061188,1.0690402645348144e-12,6.843514877692986e-14,0,292050.3464153371,96200.63499078184,-2.7909834443562435e-10,1.3687029755385972e-10,1.2107648217352107e-7,1.6296552696031437e-6,1.7698158456875476e-10,1.2710001468658447,0.0
3B,test_000891,r9-day-293bdd0f-f098-489e-b31a-6701ff5faa1f,solver_optimal,true,true,true,pass,0.0,383882.0314958918,1.0946853730375261e-12,4.855080378337359e-14,0,292050.3464153371,91831.68508055458,-3.544187165971381e-12,9.710160756674717e-11,1.7621459846850485e-7,2.3669368465308273e-6,6.972367647250354e-11,1.3510000705718994,0.0
3B,test_000892,r9-day-fd6e3f88-e435-4244-b9ee-11066555553b,solver_optimal,true,true,true,pass,0.0,384127.1457588406,1.104940187769127e-12,6.520935664167677e-14,0,292050.3464153371,92076.7993435034,-2.7594637685979253e-11,1.3041871328335354e-10,8.469669410260394e-8,1.1361842119314214e-6,1.548802415535495e-10,1.2239999771118164,0.0
3B,test_000893,r9-day-e897c68b-9960-42a0-aab4-79ddc2367978,solver_optimal,true,true,true,pass,0.0,383866.275623223,9.949907335313657e-13,9.368227851553271e-14,0,292050.3464153371,91815.92920788543,2.5841018214123324e-10,1.8736455703106541e-10,2.006572685786523e-7,2.694434279877822e-6,8.875445250283949e-11,1.430999994277954,0.0
3B,test_000894,r9-day-bc53de9d-e62d-48f6-898c-fa6f7f92cb35,solver_optimal,true,true,true,pass,0.0,390566.8461392041,1.2870722212334575e-12,3.811677442876085e-14,0,292050.3464153371,98516.49972386747,-5.161723493074533e-10,7.62335488575217e-11,1.595594767422881e-6,2.144292135428794e-5,4.726733984793884e-11,1.3439998626708984,0.0
3B,test_000895,r9-day-61e72b2e-08e1-4085-8927-c69090c3afbb,solver_optimal,true,true,true,pass,0.0,388403.19822231325,1.0203544083972176e-12,8.07614222425945e-14,0,292050.3464153371,96352.85180697577,1.455319420529122e-10,1.61522844485189e-10,4.46789272245951e-7,6.00245636341611e-6,5.2859570157109266e-11,1.2969999313354492,0.0
3B,test_000896,r9-day-01b392b3-bb4c-4c9b-a0d1-1d00ba13ce79,solver_optimal,true,true,true,pass,0.0,386576.16508257994,9.424610571533093e-13,5.995685220700229e-14,0,292050.3464153371,94525.81866724262,1.2412755268087495e-10,1.199137044140046e-10,7.048583938740194e-8,9.499060299574298e-7,1.9397254047899483e-10,1.2590000629425049,0.0
3B,test_000897,r9-day-7324bd1d-4258-4e9e-899e-e1d46d21728e,solver_optimal,true,true,true,pass,0.0,388334.6058208346,9.40909268705523e-13,6.252670012570752e-14,0,292050.3464153371,96284.25940549724,9.425065172763424e-11,1.2505340025141505e-10,3.255422598158475e-6,4.3617022391319457e-5,2.5738279327195846e-9,1.3229999542236328,0.0
3B,test_000898,r9-day-9eb57f03-dad8-4da4-b67d-985e9b620396,solver_optimal,true,true,true,pass,0.0,385097.98257118376,9.230873953653088e-13,8.994890987582666e-14,0,292050.3464153371,93047.63615584634,1.1341114714014113e-10,1.7989781975165332e-10,6.662617124675307e-6,8.954685976025591e-5,3.5031830423875275e-10,1.371000051498413,0.0
3B,test_000899,r9-day-add3d300-3cca-45cc-a5dd-2e93e9ec5389,solver_optimal,true,true,true,pass,0.0,384891.204224871,1.1857434243150847e-12,6.156571338340654e-14,0,292050.3464153371,92840.8578095341,-3.598984221753199e-10,1.2313142676681308e-10,2.119122655130923e-6,2.8475508277567585e-5,5.987484118942482e-10,1.251000165939331,0.0
3B,test_000900,r9-day-e8524dea-f5c0-4646-a7d6-6925ac81c799,solver_optimal,true,true,true,pass,0.0,386998.0695649208,1.3234048073439477e-12,4.973242910106591e-14,0,292050.3464153371,94947.72314958333,2.2849206970931847e-10,9.946485820213182e-11,1.261923898709938e-7,1.6977846041793428e-6,1.4406664910873796e-10,1.250999927520752,0.0
3B,test_000901,r9-day-03b0bf56-f7f7-40cd-8b27-5d849ca86417,solver_optimal,true,true,true,pass,0.0,384475.5170164539,7.512364322252603e-13,8.961189694676015e-14,0,292050.3464153371,92425.17060111684,-2.4460860004182904e-10,1.7922379389352028e-10,6.366462912410498e-8,8.584679647699329e-7,1.275307501010401e-10,1.2280001640319824,0.0
3B,test_000902,r9-day-d5dc5011-c60e-4c09-ae3c-9389199d9f6c,solver_optimal,true,true,true,pass,0.0,384723.4924412276,1.0342609937237785e-12,7.591566292019137e-14,0,292050.3464153371,92673.1460258905,-1.8538912627263926e-10,1.5183132584038274e-10,9.43600753089413e-8,1.2660781802064508e-6,1.8685865177079876e-10,1.3320000171661377,0.0
3B,test_000903,r9-day-8197a2a3-3a48-4ddc-8be8-b879c30f2abe,solver_optimal,true,true,true,pass,0.0,383994.0999493034,1.3721087720560666e-12,5.084774503966999e-14,0,292050.3464153371,91943.75353396656,-4.306343726057094e-10,1.0169549007933999e-10,1.0288658813806251e-7,1.386421121402434e-6,2.2316035275215689e-10,1.2620000839233398,0.0
3B,test_000904,r9-day-81666472-14bb-48bb-b5dd-47f52d613a1d,solver_optimal,true,true,true,pass,0.0,386609.34822132945,1.023511037202268e-12,8.485666343200371e-14,0,292050.3464153371,94559.00180599236,-2.3370461121885455e-10,1.6971332686400744e-10,5.189804141991772e-7,6.977784538159698e-6,1.1695825212124837e-10,1.2320001125335693,0.0
3B,test_000905,r9-day-bebf110f-bffd-4447-ab2c-5fcc9c7895e0,solver_optimal,true,true,true,pass,0.0,384031.15276860376,1.075958967634044e-12,7.126631490321603e-14,0,292050.3464153371,91980.80635326642,1.0037410902441476e-10,1.4253262980643206e-10,1.0174971976084635e-7,1.365477396866084e-6,1.0916213833796805e-10,1.315999984741211,0.0
3B,test_000906,r9-day-8ac7e0b6-5c42-49b6-8523-8628654a402c,solver_optimal,true,true,true,pass,0.0,384939.7460806794,1.4089281817258151e-12,3.794841857308862e-14,0,292050.3464153371,92889.39966534251,-2.6972486466547713e-10,7.589683714617725e-11,3.97335497837048e-7,5.34372908022923e-6,5.608374766684027e-10,1.2770001888275146,0.0
3B,test_000907,r9-day-7440a668-c695-49bd-8af0-f754dfbba86f,solver_optimal,true,true,true,pass,0.0,386027.61357779853,1.139901690260812e-12,7.155620967525777e-14,0,292050.3464153371,93977.26716246127,4.3287684547976816e-11,1.4311241935051555e-10,4.026219357911032e-6,5.416643707451315e-5,7.107388085964612e-10,1.3650000095367432,0.0
3B,test_000908,r9-day-dee1b9de-1d92-4ac8-912e-622b0358f564,solver_optimal,true,true,true,pass,0.0,385805.75206323987,1.1869953929960033e-12,5.341413365910527e-14,0,292050.3464153371,93755.40564790262,-2.0870061234745658e-11,1.0682826731821054e-10,7.327116691158153e-7,9.84364459435956e-6,4.0665407647536605e-10,1.5479998588562012,0.0
3B,test_000909,r9-day-614fae17-7118-49ac-9e26-4de86743984f,solver_optimal,true,true,true,pass,0.0,385053.9698251039,9.438539525803642e-13,8.530524505254673e-14,0,292050.3464153371,93003.62340976682,-2.330523329874268e-10,1.7061049010509346e-10,2.3646862246096134e-6,3.178633708253775e-5,8.339643695973494e-10,1.3869998455047607,0.0
3B,test_000910,r9-day-3fa6bd04-35ba-4196-9df1-15b08e68dd40,solver_optimal,true,true,true,pass,0.0,384388.45512969414,1.2890587010360686e-12,6.273590774354067e-14,0,292050.3464153371,92338.1087143566,2.968690182569844e-10,1.2547181548708135e-10,8.185452315956354e-8,1.0929259945117578e-6,4.570220762568236e-11,1.3650000095367432,0.0
3B,test_000911,r9-day-b03aac29-c8c2-4beb-8689-aac1e2f555ac,solver_optimal,true,true,true,pass,0.0,385085.40169231995,1.3588694476619293e-12,4.380231102955627e-14,0,292050.3464153371,93035.05527698272,-1.4519230262521891e-11,8.760462205911254e-11,4.2803094402188435e-7,5.757709830910479e-6,2.4713293276784836e-10,1.4570000171661377,0.0
3B,test_000912,r9-day-83f4a0a2-b32b-464a-b1bb-d5b47b7881c9,solver_optimal,true,true,true,pass,0.0,386829.6796240858,1.1821752273917746e-12,5.795490919350121e-14,0,292050.3464153371,94779.33320874891,-3.348660015944915e-10,1.1590981838700241e-10,6.184563972055912e-7,8.309883448952961e-6,1.6121142101867597e-10,1.2929999828338623,0.0
3B,test_000913,r9-day-227c83da-81c6-4565-8601-8f685fc068ec,solver_optimal,true,true,true,pass,0.0,384939.82571153797,9.118059630174082e-13,6.451614380246716e-14,0,292050.3464153371,92889.47929620053,2.3509016955358675e-10,1.2903228760493432e-10,1.864464138634503e-7,2.494468669022461e-6,4.1357811986851937e-10,1.3499999046325684,0.0
3B,test_000914,r9-day-6f12de5b-6a88-41e9-be62-02e0ecf05d5a,solver_optimal,true,true,true,pass,0.0,386763.5112918828,1.3581203904001363e-12,6.408383357895822e-14,0,292050.3464153371,94713.164876546,-4.501671924117546e-10,1.2816766715791644e-10,1.007265382213518e-6,1.3551856136460675e-5,4.102240032880695e-10,1.315999984741211,0.0
3B,test_000915,r9-day-6f33bbc2-98db-4b60-87d3-7cc10bc3bb76,solver_optimal,true,true,true,pass,0.0,386012.99673037895,1.1126071668346835e-12,4.040454464789175e-14,0,292050.3464153371,93962.65031504157,1.9082477820120403e-10,8.08090892957835e-11,6.934897101018578e-8,9.360200085258601e-7,2.7876445931694997e-11,1.5269999504089355,0.0
3B,test_000916,r9-day-3df12c55-3fa3-49c1-aaa8-c80ef322f085,solver_optimal,true,true,true,pass,0.0,386449.5999186256,9.975678167523822e-13,6.82894877492168e-14,0,292050.3464153371,94399.25350328807,2.924807063209301e-10,1.365789754984336e-10,5.189804141991772e-7,6.977784538159698e-6,2.1581400873052354e-10,1.4779999256134033,0.0
3B,test_000917,r9-day-d750cfaf-d9b8-4fde-a992-f8f8bf310127,solver_optimal,true,true,true,pass,0.0,385991.9793106791,6.777285484386176e-13,9.024521866893384e-14,0,292050.3464153371,93941.63289534168,1.414207417838043e-10,1.8049043733786766e-10,1.4932766134734266e-6,2.0123048652988153e-5,3.809084262610089e-9,1.258000135421753,0.0
