record_id,run_id,phase,iteration,scenario,group,count,failures,worst_id,residual,tolerance,normalized,pass
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,candidate_transport_risk,2,transport,transport,6,0,nonnegative,8.935348940322984e-13,1.0e-8,8.935348940322984e-5,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,down,complementarity,68,0,5-10-down/GT/1,0.0,1.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,down,gap,1,0,primal-dual,0.0,0.0001,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,down,objective,1,0,objective,0.0,1.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,down,primal,68,0,5-19/building/1,5.598054812730529e-17,1.0e-8,5.598054812730528e-9,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,down,sign,68,0,5-10-down/GT/1,0.0,1.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,down,stationarity,23,0,H_D/1/1,0.0,1.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,none,complementarity,68,0,5-10-down/GT/1,0.0,1.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,none,gap,1,0,primal-dual,8.540177112501169e-16,0.0001,8.540177112501168e-12,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,none,objective,1,0,objective,0.0,1.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,none,primal,68,0,5-19/building/1,5.598054812730529e-17,1.0e-8,5.598054812730528e-9,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,none,sign,68,0,5-10-down/GT/1,0.0,1.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,none,stationarity,23,0,H_D/1/1,0.0,1.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,up,complementarity,68,0,5-10-down/GT/1,0.0,1.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,up,gap,1,0,primal-dual,0.0,0.0001,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,up,objective,1,0,objective,0.0,1.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,up,primal,68,0,5-19/building/1,5.598054812730529e-17,1.0e-8,5.598054812730528e-9,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,up,sign,68,0,5-10-down/GT/1,0.0,1.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_KKT,2,up,stationarity,23,0,H_D/1/1,0.0,1.0e-6,0.0,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,down,auxiliary,1,0,5-3-exact,1.3877787807814457e-17,2.0e-6,6.938893903907228e-12,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,down,comfort,4,0,building-energy,1.1102230246251565e-16,2.0e-6,5.551115123125783e-11,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,down,cost,1,0,5-5-cost,1.4654943925052066e-14,1.5999999999999902e-6,9.159339953157598e-9,true
hard_zero--critical--gurobi--dr0,r5-benders-088f6ff8-ff71-4a86-a062-c822f9e6f766,cost_physical,2,down,delivery,3,0,5-3-epigraph,1.3877787807814457e-17,2.0e-6,6.938893903907228e-12,true
