run_id,t,carrier,payer,payee,kind,quantity_MWh,price,amount
heat_bottleneck--central_exact,3,H,DSO,B,retail_sell,0.0,40.0,0.0
heat_bottleneck--central_exact,4,H,B,A,p2p,0.14819999998207864,100.0,14.819999998207864
heat_bottleneck--central_exact,4,H,A,DSO,service,0.14819999998207864,5.0,0.7409999999103932
heat_bottleneck--central_exact,4,H,A,DSO,retail_buy,0.0,160.0,0.0
heat_bottleneck--central_exact,4,H,DSO,A,retail_sell,0.0017999999548356238,40.0,0.07199999819342495
heat_bottleneck--central_exact,4,H,B,DSO,retail_buy,0.0,160.0,0.0
heat_bottleneck--central_exact,4,H,DSO,B,retail_sell,0.0,40.0,0.0
no_p2p--central_socp,1,P,B,A,p2p,0.0,130.0,0.0
no_p2p--central_socp,1,P,A,DSO,service,0.0,5.0,0.0
no_p2p--central_socp,1,P,A,DSO,retail_buy,0.3231301292775389,200.0,64.62602585550779
no_p2p--central_socp,1,P,DSO,A,retail_sell,0.0,60.0,0.0
no_p2p--central_socp,1,P,B,DSO,retail_buy,0.24850594816959884,200.0,49.70118963391977
no_p2p--central_socp,1,P,DSO,B,retail_sell,0.0,60.0,0.0
no_p2p--central_socp,2,P,B,A,p2p,0.0,130.0,0.0
no_p2p--central_socp,2,P,A,DSO,service,0.0,5.0,0.0
no_p2p--central_socp,2,P,A,DSO,retail_buy,0.0,200.0,0.0
no_p2p--central_socp,2,P,DSO,A,retail_sell,0.07208857373448602,60.0,4.325314424069161
no_p2p--central_socp,2,P,B,DSO,retail_buy,0.16707101014343884,200.0,33.41420202868777
no_p2p--central_socp,2,P,DSO,B,retail_sell,0.0,60.0,0.0
no_p2p--central_socp,3,P,B,A,p2p,0.0,130.0,0.0
no_p2p--central_socp,3,P,A,DSO,service,0.0,5.0,0.0
no_p2p--central_socp,3,P,A,DSO,retail_buy,0.0,200.0,0.0
no_p2p--central_socp,3,P,DSO,A,retail_sell,0.1693964300034062,60.0,10.163785800204373
no_p2p--central_socp,3,P,B,DSO,retail_buy,0.1704848962217362,200.0,34.09697924434724
no_p2p--central_socp,3,P,DSO,B,retail_sell,0.0,60.0,0.0
no_p2p--central_socp,4,P,B,A,p2p,0.0,130.0,0.0
no_p2p--central_socp,4,P,A,DSO,service,0.0,5.0,0.0
no_p2p--central_socp,4,P,A,DSO,retail_buy,0.321478229482842,200.0,64.2956458965684
no_p2p--central_socp,4,P,DSO,A,retail_sell,0.0,60.0,0.0
no_p2p--central_socp,4,P,B,DSO,retail_buy,0.24850587955423672,200.0,49.70117591084735
no_p2p--central_socp,4,P,DSO,B,retail_sell,0.0,60.0,0.0
no_p2p--central_socp,1,H,B,A,p2p,0.0,100.0,0.0
no_p2p--central_socp,1,H,A,DSO,service,0.0,5.0,0.0
no_p2p--central_socp,1,H,A,DSO,retail_buy,0.0,160.0,0.0
no_p2p--central_socp,1,H,DSO,A,retail_sell,0.19488755785401402,40.0,7.795502314160561
no_p2p--central_socp,1,H,B,DSO,retail_buy,0.1930875603381221,160.0,30.894009654099538
