run_id,case,policy,loss,node,t,H_src_MW,H_D_MW,P_CHP_MW,P_HP_MW,P_EB_MW,P_PV_MW,source_mass_kg_s,load_mass_kg_s,S_K,R_K
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,1,3,0.03693333318127474,0.0,0.030777777524513602,0.0,1.5985096241190536e-10,0.0,0.2679576094333459,0.0,350.45619087581167,317.4818496731617
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.15,303.15
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,2,1,0.1073145294455182,0.1073145294455182,0.0,0.035771509815172735,0.0,0.0,0.8392082882395834,0.8392082882395834,348.4461623252609,317.85383767473905
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,2,2,0.12931452830411116,0.1293145292088079,0.0,0.043104842768037055,0.0,0.269999999913887,0.9870278265350274,0.9978323772506589,349.2756936059297,317.85414150946355
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,2,3,0.10958332335199075,0.10958332344577,0.0,0.03652777445066358,0.0,0.3552738632924185,0.8364549963180675,0.8430402420257271,349.31204094769015,317.9639654941695
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,2,4,0.10731669744973879,0.10731669744973879,0.0,0.035772232483246263,0.0,0.08999999991380465,0.8392224323886007,0.8392224323886007,348.4462135386787,317.85378646132125
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,3,1,0.211493688288073,0.211493688288073,0.14999999986332965,0.0,0.033151251002186743,0.0,1.6579405562524163,1.6579405562524163,348.4088631584716,317.89113684152835
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,3,2,0.17999999987916865,0.2716666657029281,0.149999999856845,0.0,0.0,0.0,1.4090463073599366,2.1074043807604026,348.2819272577842,317.4420818626008
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,3,3,0.1799999999761412,0.2133333330636437,0.14999999985515364,0.0,1.5784931595075923e-10,0.0,1.41764313532911,1.679015499054796,348.04551073322966,317.6487201259711
heat_bottleneck--fixed--reference,heat_bottleneck,fixed,reference,3,4,0.21150057425932628,0.21150057425932628,0.14999999986285623,0.0,0.033158499393577685,0.0,1.6579855664119003,1.6579855664119003,348.40894571462314,317.8910542853768
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.15,303.15
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,1,2,0.0945605872982469,0.0,0.07880048941520576,0.0,0.0,0.0,0.5607548441732418,0.0,343.6125333494998,303.2702156570708
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,1,3,0.03626847380851626,0.0,0.030223728173763554,0.0,0.0,0.0,0.21344001574790158,0.0,344.3728140115283,303.7212497805198
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.15,303.15
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,2,1,0.10731453040411743,0.10731453040411743,0.0,0.03577151013470581,0.0,0.0,0.8485248293117744,0.8485248293117744,348.2782153130317,318.02178468696826
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,2,2,0.12931447747109798,0.12931447768722587,0.0,0.04310482582369933,0.0,0.27,0.7630676849439423,0.7734120253384633,343.6212616529901,303.42532016915146
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,2,3,0.10958309255442587,0.10958309257680027,0.0,0.03652769751814196,0.0,0.35527378864028714,0.6435871610024054,0.65540129793756,344.44523149124757,304.14050647573237
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,2,4,0.10731669839647776,0.10731669839647774,0.0,0.035772232798825916,0.0,0.09000000000000001,0.848538766181653,0.848538766181653,348.27827245745846,318.0217275425415
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,3,1,0.21149368855654185,0.21149368855654185,0.14999999991448734,0.0,0.03315125122016532,0.0,1.6730531398310375,1.6730531398310375,348.271030828348,318.02896917165197
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,3,2,0.17999999997113117,0.2716672237405031,0.14999999996580063,0.0,1.2810974503452144e-11,0.0,1.0766226908333003,1.6270331946120211,343.2522837554468,303.30708841098016
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,3,3,0.17999999999403704,0.21334797476695488,0.1499999999652748,0.0,3.7586656009835906e-11,0.0,1.0794271520474845,1.2810530308602326,343.42411189291545,303.58174462033145
heat_bottleneck--fixed--exponential,heat_bottleneck,fixed,exponential,3,4,0.21150057453467844,0.21150057453467844,0.15000000000000002,0.0,0.033158499510187844,0.0,1.6815165148828988,1.6815165148828988,348.1954138050536,318.10458619494636
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.15,303.15
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,1,2,0.09526666691067458,0.0,0.07938888909222881,0.0,0.0,0.0,0.7131336528449069,0.0,349.82534727698373,317.86630488991125
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,1,3,0.0369334817497037,0.0,0.030777901458086416,0.0,0.0,0.0,0.17839096305054458,0.0,363.15,313.61968168653164
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.15,303.15
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,2,1,0.10732272347572452,0.10732272347572451,0.0,0.03577424115857484,0.0,0.0,0.8532956221161506,0.8532956221161506,348.19478168648493,318.10521831351497
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,2,2,0.12932272325045263,0.12932272346384877,0.0,0.04310757441681754,0.0,0.26999999997935664,1.021494311302268,1.0249323949435665,348.77387243215065,318.04745831375584
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,2,3,0.10958341821362438,0.10958341821362437,0.0,0.036527806071208126,0.0,0.3552760539499289,0.9100881760961521,0.8514663630787292,346.1508595039144,314.343858520726
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,2,4,0.10732487167697768,0.10732487167697767,0.0,0.03577495722565923,0.0,0.08999999997933698,0.8533086817111774,0.8533086817111774,348.1948525671845,318.10514743281544
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,3,1,0.21152772553250332,0.21152772553250332,0.15,0.0,0.03318707950789823,0.0,1.2651179756728668,1.2651179756728668,343.15,303.15
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,3,2,0.17999999997113675,0.2716666666684152,0.15,0.0,0.0,0.0,1.3893663054315033,2.0990618746351117,348.41122254258954,317.44880723500916
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,3,3,0.18,0.21333348174970374,0.15,0.0,0.0,0.0,1.2659909059859782,1.5030036820539456,345.18958315686734,311.233110726835
heat_bottleneck--joint--reference,heat_bottleneck,joint,reference,3,4,0.21152753524242224,0.21152753524242224,0.15,0.0,0.03318687920254973,0.0,1.2651168375742958,1.2651168375742958,343.15,303.15
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.15,303.15
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,1,2,0.09456058736311566,0.0,0.07880048946926306,0.0,0.0,0.0,0.5607549461594739,0.0,343.612533265054,303.27022288213254
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,1,3,0.036269155321288604,0.0,0.030224296101073838,0.0,0.0,0.0,0.21344406821562084,0.0,344.3727905546412,303.7212531661534
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.15,303.15
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,2,1,0.10732272333747983,0.10732272333747991,0.0,0.03577424111249328,0.0,0.0,0.8392617453020209,0.8392617453020199,348.4463558795529,317.85364412044703
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,2,2,0.12932267037430822,0.1293226705877367,0.0,0.043107556791436075,0.0,0.26999999997935664,0.7631165831892399,0.7734610259421667,343.6212616532925,303.42532742159256
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,2,3,0.10958309382189821,0.1095830938441673,0.0,0.036527697940632736,0.0,0.3552759449752342,0.643587203136273,0.6554013056677649,344.445204958288,304.1404814823531
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,2,4,0.10732487156039316,0.10732487156039308,0.0,0.03577495718679772,0.0,0.09000000000000005,0.8392757602215308,0.8392757602215174,348.4464066224304,317.85359337756955
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,3,1,0.2115277844048531,0.21152778440485323,0.15,0.0,0.033187141478792745,0.0,1.6581634240674408,1.6581634240674408,348.409271907915,317.89072809208494
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,3,2,0.18,0.27166722367853086,0.15,0.0,0.0,0.0,1.0765584106300443,1.6269689140366048,343.25386195696655,303.30708841095884
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,3,3,0.17999999999402222,0.21334865817137255,0.15,0.0,0.0,0.0,1.0791840509233552,1.2808140166074777,343.4316657297568,303.5817357764676
heat_bottleneck--joint--exponential,heat_bottleneck,joint,exponential,3,4,0.21152778440499304,0.21152778440499304,0.15,0.0,0.03318714152089269,0.0,1.6581634240684902,1.6581634240685368,348.409271907915,317.89072809208494
