id,run_id,path,equation,residual,tolerance,pass
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/208,6-8:10,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/209,6-9,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/210,6-11,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/211,6-12-ch,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/212,6-12-dis,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/213,6-8:10,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/214,6-9,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/215,6-11,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/216,6-12-ch,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/217,6-12-dis,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/218,6-8:10,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/219,6-9,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/220,6-11,0.0,2.05e-6,true
shift_four_ua0_energy_economic_gurobi,r8-energy-222048e1-ecf5-44b9-ae22-ecc37f2d989e,validation/evaluation/normal_check/shared/rows/221,6-12-ch,0.0,2.05e-6,true
