stage,run_id,time_h,device,kind,P_MW,H_MW
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.5,PV1,PV,0.68,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.5,PV2,PV,1.02,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.5,PV3,PV,1.02,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.75,CHP1,CHP,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.75,CHP2,CHP,6.0,7.2
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.75,EB1,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.75,EB2,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.75,GT1,GT,2.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.75,PV1,PV,0.68,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.75,PV2,PV,1.02,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,10.75,PV3,PV,1.02,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.0,CHP1,CHP,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.0,CHP2,CHP,6.0,7.2
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.0,EB1,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.0,EB2,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.0,GT1,GT,1.8357879069767382,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.0,PV1,PV,0.768,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.0,PV2,PV,1.152,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.0,PV3,PV,1.152,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.25,CHP1,CHP,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.25,CHP2,CHP,5.295957066189626,6.355148479427551
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.25,EB1,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.25,EB2,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.25,GT1,GT,2.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.25,PV1,PV,0.768,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.25,PV2,PV,1.152,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.25,PV3,PV,1.152,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.5,CHP1,CHP,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.5,CHP2,CHP,6.0,7.2
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.5,EB1,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.5,EB2,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.5,GT1,GT,1.835787906976739,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.5,PV1,PV,0.768,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.5,PV2,PV,1.152,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.5,PV3,PV,1.152,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.75,CHP1,CHP,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.75,CHP2,CHP,6.0,7.2
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.75,EB1,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.75,EB2,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.75,GT1,GT,1.295957066189634,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.75,PV1,PV,0.768,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.75,PV2,PV,1.152,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,11.75,PV3,PV,1.152,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.0,CHP1,CHP,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.0,CHP2,CHP,6.0,7.2
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.0,EB1,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.0,EB2,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.0,GT1,GT,2.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.0,PV1,PV,0.8,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.0,PV2,PV,1.2,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.0,PV3,PV,1.2,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.25,CHP1,CHP,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.25,CHP2,CHP,6.0,7.2
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.25,EB1,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.25,EB2,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.25,GT1,GT,1.9051398926654863,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.25,PV1,PV,0.8,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.25,PV2,PV,1.2,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.25,PV3,PV,1.2,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.5,CHP1,CHP,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.5,CHP2,CHP,6.0,7.2
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.5,EB1,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.5,EB2,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.5,GT1,GT,1.9051398926654854,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.5,PV1,PV,0.8,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.5,PV2,PV,1.2,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.5,PV3,PV,1.2,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.75,CHP1,CHP,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.75,CHP2,CHP,6.0,7.2
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.75,EB1,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.75,EB2,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.75,GT1,GT,2.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.75,PV1,PV,0.8,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.75,PV2,PV,1.2,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,12.75,PV3,PV,0.09295706618961475,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.0,CHP1,CHP,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.0,CHP2,CHP,6.0,7.2
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.0,EB1,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.0,EB2,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.0,GT1,GT,1.8939004651162812,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.0,PV1,PV,0.76,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.0,PV2,PV,1.14,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.0,PV3,PV,1.14,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.25,CHP1,CHP,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.25,CHP2,CHP,6.0,7.2
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.25,EB1,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.25,EB2,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.25,GT1,GT,2.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.25,PV1,PV,0.76,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.25,PV2,PV,1.14,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.25,PV3,PV,1.14,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.5,CHP1,CHP,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.5,CHP2,CHP,6.0,7.2
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.5,EB1,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.5,EB2,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.5,GT1,GT,2.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.5,PV1,PV,0.76,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.5,PV2,PV,1.14,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.5,PV3,PV,1.14,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.75,CHP1,CHP,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.75,CHP2,CHP,6.0,7.2
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.75,EB1,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.75,EB2,EB,0.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.75,GT1,GT,2.0,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.75,PV1,PV,0.76,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.75,PV2,PV,1.14,0.0
aggregate-author_event1,r7-recovery-2fa27847-1b8d-4705-a9b7-a9b358cbcc6b,13.75,PV3,PV,1.0339004651162802,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.0,CHP1,CHP,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.0,CHP2,CHP,6.0,7.2
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.0,EB1,EB,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.0,EB2,EB,0.6224274284188406,0.5788575084295218
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.0,GT1,GT,2.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.0,PV1,PV,0.68,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.0,PV2,PV,1.02,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.0,PV3,PV,1.02,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.25,CHP1,CHP,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.25,CHP2,CHP,6.0,7.2
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.25,EB1,EB,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.25,EB2,EB,0.6021096228807575,0.5599619492791046
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.25,GT1,GT,2.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.25,PV1,PV,0.68,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.25,PV2,PV,1.02,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.25,PV3,PV,1.02,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.5,CHP1,CHP,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.5,CHP2,CHP,6.0,7.2
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.5,EB1,EB,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.5,EB2,EB,0.5690510639872013,0.5292174895080972
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.5,GT1,GT,2.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.5,PV1,PV,0.68,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.5,PV2,PV,1.02,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.5,PV3,PV,1.02,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.75,CHP1,CHP,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.75,CHP2,CHP,6.0,7.2
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.75,EB1,EB,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.75,EB2,EB,0.5481499495456654,0.5097794530774689
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.75,GT1,GT,2.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.75,PV1,PV,0.68,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.75,PV2,PV,1.02,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,10.75,PV3,PV,1.02,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.0,CHP1,CHP,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.0,CHP2,CHP,6.0,7.2
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.0,EB1,EB,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.0,EB2,EB,0.5381475448169027,0.5004772166797196
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.0,GT1,GT,2.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.0,PV1,PV,0.768,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.0,PV2,PV,1.152,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.0,PV3,PV,1.152,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.25,CHP1,CHP,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.25,CHP2,CHP,6.0,7.2
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.25,EB1,EB,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.25,EB2,EB,0.5331305405461946,0.495811402707961
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.25,GT1,GT,2.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.25,PV1,PV,0.768,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.25,PV2,PV,1.152,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.25,PV3,PV,1.152,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.5,CHP1,CHP,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.5,CHP2,CHP,6.0,7.2
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.5,EB1,EB,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.5,EB2,EB,0.5189562441317663,0.4826293070425427
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.5,GT1,GT,2.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.5,PV1,PV,0.768,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.5,PV2,PV,1.152,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.5,PV3,PV,1.152,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.75,CHP1,CHP,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.75,CHP2,CHP,6.0,7.2
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.75,EB1,EB,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.75,EB2,EB,0.5071889653041844,0.4716857377328916
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.75,GT1,GT,2.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.75,PV1,PV,0.768,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.75,PV2,PV,1.152,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,11.75,PV3,PV,1.152,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.0,CHP1,CHP,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.0,CHP2,CHP,5.943460670433076,7.132152804519691
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.0,EB1,EB,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.0,EB2,EB,0.2842156031912546,0.2643205109678668
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.0,GT1,GT,2.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.0,PV1,PV,0.8,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.0,PV2,PV,1.2,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.0,PV3,PV,1.2,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.25,CHP1,CHP,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.25,CHP2,CHP,5.80599101491225,6.967189217894699
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.25,EB1,EB,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.25,EB2,EB,0.10454611035994088,0.09722788263474502
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.25,GT1,GT,2.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.25,PV1,PV,0.8,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.25,PV2,PV,1.2,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.25,PV3,PV,1.2,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.5,CHP1,CHP,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.5,CHP2,CHP,5.701197506239015,6.841437007486817
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.5,EB1,EB,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.5,EB2,EB,0.10817948383008448,0.10060691996197857
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.5,GT1,GT,2.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.5,PV1,PV,0.8,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.5,PV2,PV,1.2,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.5,PV3,PV,1.2,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.75,CHP1,CHP,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.75,CHP2,CHP,5.6230164842670405,6.747619781120449
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.75,EB1,EB,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.75,EB2,EB,0.11153633328877437,0.10372878995856016
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.75,GT1,GT,2.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.75,PV1,PV,0.8,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.75,PV2,PV,1.2,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,12.75,PV3,PV,1.2,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,13.0,CHP1,CHP,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,13.0,CHP2,CHP,5.533445628929463,6.640134754715355
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,13.0,EB1,EB,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,13.0,EB2,EB,0.11171154561412246,0.10389173742113389
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,13.0,GT1,GT,2.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,13.0,PV1,PV,0.76,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,13.0,PV2,PV,1.14,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,13.0,PV3,PV,1.14,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,13.25,CHP1,CHP,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,13.25,CHP2,CHP,5.422387885134956,6.506865462161947
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,13.25,EB1,EB,0.0,0.0
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,13.25,EB2,EB,0.10438109928389948,0.09707442233402652
detailed-external_only,r7-transport-0e304a48-28bb-4bc6-9149-1d9be2691a18,13.25,GT1,GT,2.0,0.0
